"tract","offense","lat","long","female_pop","male_pop","total_pop","white","black","aian","asian","nhpi","other","multi","hisp"
5303,"BURGLARY","38.9107469112","-77.038498437",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"ROBBERY","38.9107469112","-77.038498437",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT F/AUTO","38.9084762739","-77.0400882912",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT/OTHER","38.9096383502","-77.0400889444",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"ASSAULT W/DANGEROUS WEAPON","38.9099166688","-77.0427409541",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT/OTHER","38.9091614431","-77.0384975812",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT F/AUTO","38.9084762739","-77.0400882912",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"ROBBERY","38.9111247303","-77.0400782499",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT F/AUTO","38.9103860425","-77.0400893646",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"MOTOR VEHICLE THEFT","38.9091620761","-77.0365260072",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT/OTHER","38.9096383502","-77.0400889444",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT F/AUTO","38.9107548318","-77.0416691727",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT/OTHER","38.9091620761","-77.0365260072",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"MOTOR VEHICLE THEFT","38.9107469112","-77.038498437",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT/OTHER","38.9096392041","-77.0375178102",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT F/AUTO","38.9106284076","-77.0425223123",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT/OTHER","38.9083056505","-77.0384971193",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT/OTHER","38.9099166688","-77.0427409541",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT F/AUTO","38.9103776601","-77.0382215208",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"BURGLARY","38.9100082273","-77.0384980383",1532,1159,2691,1923,78,0,347,0,35,106,202
5303,"THEFT/OTHER","38.9091620761","-77.0365260072",1532,1159,2691,1923,78,0,347,0,35,106,202
5501,"THEFT/OTHER","38.9068334346","-77.048815047",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9068334346","-77.048815047",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9068334346","-77.048815047",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"ROBBERY","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9062473454","-77.0501059168",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"BURGLARY","38.9072392579","-77.0477315645",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"MOTOR VEHICLE THEFT","38.9055819143","-77.0472577625",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9072379798","-77.0507637864",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9045092808","-77.0488134565",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9062473454","-77.0501059168",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9030404322","-77.0499653199",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9072392579","-77.0477315645",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9055819143","-77.0472577625",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9067352283","-77.0466474746",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9072392579","-77.0477315645",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052572513","-77.0481452838",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9045092808","-77.0488134565",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"BURGLARY","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9072379798","-77.0507637864",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9037342716","-77.049504654",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"BURGLARY","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9052561435","-77.050762376",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9037337274","-77.0507728214",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052561435","-77.050762376",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9052561435","-77.050762376",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"MOTOR VEHICLE THEFT","38.9065326442","-77.0475078853",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"BURGLARY","38.9052561435","-77.050762376",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9062473454","-77.0501059168",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9062473454","-77.0501059168",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9068334346","-77.048815047",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9072379798","-77.0507637864",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"BURGLARY","38.9037342716","-77.049504654",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9037342716","-77.049504654",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9055819143","-77.0472577625",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9072392579","-77.0477315645",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9062467794","-77.0514087164",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"ROBBERY","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9052561435","-77.050762376",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9062467794","-77.0514087164",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"ROBBERY","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052572513","-77.0481452838",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9065326442","-77.0475078853",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9062467794","-77.0514087164",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9072379798","-77.0507637864",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9044991548","-77.0514189858",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9068334346","-77.048815047",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"MOTOR VEHICLE THEFT","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9045092808","-77.0488134565",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9072379798","-77.0507637864",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9037342716","-77.049504654",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"BURGLARY","38.9072392579","-77.0477315645",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9068334346","-77.048815047",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9065326442","-77.0475078853",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9068334346","-77.048815047",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9062473454","-77.0501059168",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9052566974","-77.0494711234",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9062473454","-77.0501059168",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT F/AUTO","38.9037342716","-77.049504654",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"MOTOR VEHICLE THEFT","38.9045092808","-77.0488134565",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"THEFT/OTHER","38.9058425164","-77.0488143688",665,1093,1758,1350,15,0,24,0,0,68,301
5501,"BURGLARY","38.9068334346","-77.048815047",665,1093,1758,1350,15,0,24,0,0,68,301
5502,"BURGLARY","38.9133387609","-77.0455910014",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9113108107","-77.0482646703",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9133203347","-77.0466287209",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9078968718","-77.0477204751",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096281425","-77.043444096",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085634893","-77.0477209211",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096281425","-77.043444096",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9103827266","-77.0488059463",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9114916377","-77.0466390554",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9133387609","-77.0455910014",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9109329031","-77.0471805982",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9082297329","-77.0488044731",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"ROBBERY","38.9082297329","-77.0488044731",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9082297329","-77.0488044731",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9090954191","-77.0466374885",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9078968718","-77.0477204751",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9090954191","-77.0466374885",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096364369","-77.0453234506",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"MOTOR VEHICLE THEFT","38.9129507102","-77.0473318268",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9078968718","-77.0477204751",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9113108107","-77.0482646703",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9111226423","-77.0457625347",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9113108107","-77.0482646703",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085634893","-77.0477209211",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9126089638","-77.0459018511",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9076455975","-77.0453106561",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085634893","-77.0477209211",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096364369","-77.0453234506",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085634893","-77.0477209211",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9078968718","-77.0477204751",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9075730044","-77.0466480225",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096281425","-77.043444096",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096360937","-77.0461997115",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"ROBBERY","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"MOTOR VEHICLE THEFT","38.9096364369","-77.0453234506",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9075631154","-77.048804017",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"ROBBERY","38.9114923241","-77.0448864879",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9126084866","-77.047100995",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9133387609","-77.0455910014",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9075730044","-77.0466480225",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9076455975","-77.0453106561",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"MOTOR VEHICLE THEFT","38.9085644441","-77.0453227694",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096281425","-77.043444096",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085634893","-77.0477209211",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9090945338","-77.0488050648",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096360937","-77.0461997115",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9111226423","-77.0457625347",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9082297329","-77.0488044731",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9133387609","-77.0455910014",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9126089638","-77.0459018511",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9096281425","-77.043444096",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9126084866","-77.047100995",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9090954191","-77.0466374885",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9114923241","-77.0448864879",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"ROBBERY","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085634893","-77.0477209211",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9111226423","-77.0457625347",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9133387609","-77.0455910014",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9076455975","-77.0453106561",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"MOTOR VEHICLE THEFT","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9133387609","-77.0455910014",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"ROBBERY","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9072392579","-77.0477315645",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9085644441","-77.0453227694",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085644441","-77.0453227694",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.908564101","-77.0461990171",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"ASSAULT W/DANGEROUS WEAPON","38.9096281425","-77.043444096",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9090945338","-77.0488050648",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9082306182","-77.046636923",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9104380085","-77.0457620954",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9126089638","-77.0459018511",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9133387609","-77.0455910014",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9096360937","-77.0461997115",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9072392579","-77.0477315645",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"ROBBERY","38.9082306182","-77.046636923",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085634893","-77.0477209211",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9111226423","-77.0457625347",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9072392579","-77.0477315645",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"MOTOR VEHICLE THEFT","38.9096364369","-77.0453234506",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9076455975","-77.0453106561",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.909635482","-77.0477216383",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"SEX ABUSE","38.9072392579","-77.0477315645",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9075631154","-77.048804017",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9113108107","-77.0482646703",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9091047739","-77.04576124",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9072392579","-77.0477315645",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"MOTOR VEHICLE THEFT","38.9078968718","-77.0477204751",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9091047739","-77.04576124",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"BURGLARY","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9099274291","-77.0436069637",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9078968718","-77.0477204751",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT F/AUTO","38.9085634893","-77.0477209211",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9093576286","-77.0441472433",1188,1209,2397,1761,184,0,79,0,66,96,211
5502,"THEFT/OTHER","38.9133387609","-77.0455910014",1188,1209,2397,1761,184,0,79,0,66,96,211
