"tract","offense","white","black","aian","asian","nhpi","other","multi","hisp"
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT F/AUTO",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10202,"THEFT/OTHER",876,400,0,37,0,13,4,81
10300,"ASSAULT W/DANGEROUS WEAPON",687,2065,30,31,0,440,64,602
10300,"ASSAULT W/DANGEROUS WEAPON",687,2065,30,31,0,440,64,602
10300,"ASSAULT W/DANGEROUS WEAPON",687,2065,30,31,0,440,64,602
10300,"ASSAULT W/DANGEROUS WEAPON",687,2065,30,31,0,440,64,602
10300,"ASSAULT W/DANGEROUS WEAPON",687,2065,30,31,0,440,64,602
10300,"BURGLARY",687,2065,30,31,0,440,64,602
10300,"BURGLARY",687,2065,30,31,0,440,64,602
10300,"BURGLARY",687,2065,30,31,0,440,64,602
10300,"BURGLARY",687,2065,30,31,0,440,64,602
10300,"BURGLARY",687,2065,30,31,0,440,64,602
10300,"BURGLARY",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"MOTOR VEHICLE THEFT",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"ROBBERY",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT F/AUTO",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10300,"THEFT/OTHER",687,2065,30,31,0,440,64,602
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"ASSAULT W/DANGEROUS WEAPON",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"BURGLARY",398,2959,0,0,0,0,32,51
10400,"HOMICIDE",398,2959,0,0,0,0,32,51
10400,"HOMICIDE",398,2959,0,0,0,0,32,51
10400,"HOMICIDE",398,2959,0,0,0,0,32,51
10400,"HOMICIDE",398,2959,0,0,0,0,32,51
10400,"HOMICIDE",398,2959,0,0,0,0,32,51
10400,"HOMICIDE",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"MOTOR VEHICLE THEFT",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"ROBBERY",398,2959,0,0,0,0,32,51
10400,"SEX ABUSE",398,2959,0,0,0,0,32,51
10400,"SEX ABUSE",398,2959,0,0,0,0,32,51
10400,"SEX ABUSE",398,2959,0,0,0,0,32,51
10400,"SEX ABUSE",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT F/AUTO",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
10400,"THEFT/OTHER",398,2959,0,0,0,0,32,51
