"tract","offense","lat","long","female_pop","male_pop","total_pop"
5601,"THEFT/OTHER","38.9013377843","-77.050125525",988,817,1805
5601,"THEFT F/AUTO","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT/OTHER","38.9016066211","-77.0533190958",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT F/AUTO","38.9013377843","-77.050125525",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT/OTHER","38.9001296836","-77.0523611499",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT F/AUTO","38.90452412","-77.055903756",988,817,1805
5601,"THEFT/OTHER","38.9001306596","-77.050136205",988,817,1805
5601,"THEFT F/AUTO","38.9037144701","-77.0535512473",988,817,1805
5601,"THEFT/OTHER","38.9016066211","-77.0533190958",988,817,1805
5601,"THEFT/OTHER","38.9013377843","-77.050125525",988,817,1805
5601,"THEFT/OTHER","38.9013377843","-77.050125525",988,817,1805
5601,"THEFT F/AUTO","38.9001742926","-77.0533180252",988,817,1805
5601,"THEFT F/AUTO","38.9025259599","-77.0499774104",988,817,1805
5601,"THEFT/OTHER","38.9006984662","-77.0494794906",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT F/AUTO","38.9016066211","-77.0533190958",988,817,1805
5601,"THEFT F/AUTO","38.9001296836","-77.0523611499",988,817,1805
5601,"ROBBERY","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT F/AUTO","38.9013377843","-77.050125525",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT F/AUTO","38.9020398748","-77.0514172131",988,817,1805
5601,"THEFT/OTHER","38.9020398748","-77.0514172131",988,817,1805
5601,"THEFT F/AUTO","38.9020398748","-77.0514172131",988,817,1805
5601,"THEFT/OTHER","38.9013377843","-77.050125525",988,817,1805
5601,"THEFT F/AUTO","38.9001742926","-77.0533180252",988,817,1805
5601,"THEFT F/AUTO","38.9016066211","-77.0533190958",988,817,1805
5601,"THEFT F/AUTO","38.9020398748","-77.0514172131",988,817,1805
5601,"THEFT/OTHER","38.90452412","-77.055903756",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT F/AUTO","38.9020398748","-77.0514172131",988,817,1805
5601,"THEFT F/AUTO","38.9016066211","-77.0533190958",988,817,1805
5601,"THEFT/OTHER","38.9006874458","-77.0540216354",988,817,1805
5601,"THEFT F/AUTO","38.9025259599","-77.0499774104",988,817,1805
5601,"THEFT F/AUTO","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT F/AUTO","38.9015986574","-77.0509788138",988,817,1805
5601,"THEFT/OTHER","38.90452412","-77.055903756",988,817,1805
5601,"THEFT/OTHER","38.9025296068","-77.0547058697",988,817,1805
5601,"THEFT/OTHER","38.9001306596","-77.050136205",988,817,1805
5601,"THEFT/OTHER","38.9020398748","-77.0514172131",988,817,1805
5601,"THEFT/OTHER","38.9009047255","-77.0516354334",988,817,1805
5601,"THEFT/OTHER","38.9016066211","-77.0533190958",988,817,1805
5601,"THEFT F/AUTO","38.9001306596","-77.050136205",988,817,1805
5601,"ROBBERY","38.9001296836","-77.0523611499",988,817,1805
5601,"THEFT/OTHER","38.9025259599","-77.0499774104",988,817,1805
5601,"ASSAULT W/DANGEROUS WEAPON","38.9001306596","-77.050136205",988,817,1805
5602,"SEX ABUSE","38.8980942043","-77.0514374249",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT F/AUTO","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT F/AUTO","38.9006874458","-77.0540216354",1441,1053,2494
5602,"THEFT/OTHER","38.8989499984","-77.051438042",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8980399911","-77.051806278",1441,1053,2494
5602,"SEX ABUSE","38.8983196957","-77.0507920238",1441,1053,2494
5602,"MOTOR VEHICLE THEFT","38.8995718576","-77.0507929154",1441,1053,2494
5602,"THEFT/OTHER","38.9005241954","-77.0563502243",1441,1053,2494
5602,"BURGLARY","38.8966714544","-77.0501222462",1441,1053,2494
5602,"THEFT F/AUTO","38.8979757643","-77.0543769458",1441,1053,2494
5602,"ASSAULT W/DANGEROUS WEAPON","38.8980399911","-77.051806278",1441,1053,2494
5602,"THEFT/OTHER","38.8997681525","-77.0549662481",1441,1053,2494
5602,"THEFT F/AUTO","38.8997743736","-77.0549549553",1441,1053,2494
5602,"BURGLARY","38.8997681525","-77.0549662481",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"BURGLARY","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"ASSAULT W/DANGEROUS WEAPON","38.8980399911","-77.051806278",1441,1053,2494
5602,"THEFT F/AUTO","38.8997681525","-77.0549662481",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8984810401","-77.0526135547",1441,1053,2494
5602,"THEFT/OTHER","38.8989499984","-77.051438042",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT F/AUTO","38.8997743736","-77.0549549553",1441,1053,2494
5602,"HOMICIDE","38.8980399911","-77.051806278",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"MOTOR VEHICLE THEFT","38.8966714544","-77.0501222462",1441,1053,2494
5602,"THEFT F/AUTO","38.8984810401","-77.0526135547",1441,1053,2494
5602,"THEFT F/AUTO","38.8995718576","-77.0507929154",1441,1053,2494
5602,"THEFT F/AUTO","38.8989415514","-77.0501468973",1441,1053,2494
5602,"THEFT/OTHER","38.8997743736","-77.0549549553",1441,1053,2494
5602,"THEFT/OTHER","38.8984810401","-77.0526135547",1441,1053,2494
5602,"THEFT F/AUTO","38.8997743736","-77.0549549553",1441,1053,2494
5602,"BURGLARY","38.8997681525","-77.0549662481",1441,1053,2494
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.8990587183","-77.0199089265",750,675,1425
5801,"THEFT/OTHER","38.8998064936","-77.0194249524",750,675,1425
5801,"THEFT/OTHER","38.8966981663","-77.0219256081",750,675,1425
5801,"THEFT F/AUTO","38.8947885789","-77.0209106143",750,675,1425
5801,"THEFT/OTHER","38.9003290598","-77.0189293801",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.8966981663","-77.0219256081",750,675,1425
5801,"THEFT/OTHER","38.9003379033","-77.0199208117",750,675,1425
5801,"MOTOR VEHICLE THEFT","38.8966981663","-77.0219256081",750,675,1425
5801,"THEFT F/AUTO","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT F/AUTO","38.9008604715","-77.0194252394",750,675,1425
5801,"THEFT/OTHER","38.9003379033","-77.0199208117",750,675,1425
5801,"THEFT F/AUTO","38.9003375462","-77.0219151985",750,675,1425
5801,"ASSAULT W/DANGEROUS WEAPON","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.8990587183","-77.0199089265",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.897337944","-77.0209228894",750,675,1425
5801,"THEFT F/AUTO","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT F/AUTO","38.8954645426","-77.0189396168",750,675,1425
5801,"MOTOR VEHICLE THEFT","38.8998062348","-77.0209236133",750,675,1425
5801,"BURGLARY","38.8991214156","-77.0219263529",750,675,1425
5801,"ROBBERY","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT F/AUTO","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT/OTHER","38.897337944","-77.0209228894",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"BURGLARY","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT F/AUTO","38.8998064936","-77.0194249524",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT F/AUTO","38.8966981663","-77.0219256081",750,675,1425
5801,"THEFT/OTHER","38.9003379033","-77.0199208117",750,675,1425
5801,"THEFT/OTHER","38.8930319472","-77.0209100995",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"ASSAULT W/DANGEROUS WEAPON","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.8930319472","-77.0209100995",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"BURGLARY","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.8947885789","-77.0209106143",750,675,1425
5801,"THEFT/OTHER","38.9008604715","-77.0194252394",750,675,1425
5801,"ROBBERY","38.897337944","-77.0209228894",750,675,1425
5801,"BURGLARY","38.9018060921","-77.0209126715",750,675,1425
5801,"BURGLARY","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT F/AUTO","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT F/AUTO","38.8978247339","-77.0189402434",750,675,1425
5801,"BURGLARY","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT/OTHER","38.9014816053","-77.0219270784",750,675,1425
5801,"THEFT/OTHER","38.8998064936","-77.0194249524",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"ROBBERY","38.8983020975","-77.0194245427",750,675,1425
5801,"MOTOR VEHICLE THEFT","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.896121815","-77.0209225327",750,675,1425
5801,"ROBBERY","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT F/AUTO","38.8990587183","-77.0199089265",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT F/AUTO","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.8998064936","-77.0194249524",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT F/AUTO","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT F/AUTO","38.896121815","-77.0209225327",750,675,1425
5801,"HOMICIDE","38.9008602147","-77.0209123942",750,675,1425
5801,"BURGLARY","38.897337944","-77.0209228894",750,675,1425
5801,"BURGLARY","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"BURGLARY","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.9018060921","-77.0209126715",750,675,1425
5801,"THEFT/OTHER","38.895455012","-77.0219252261",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"MOTOR VEHICLE THEFT","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.897337944","-77.0209228894",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.897337944","-77.0209228894",750,675,1425
5801,"THEFT F/AUTO","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT F/AUTO","38.8990587183","-77.0199089265",750,675,1425
5801,"THEFT/OTHER","38.9018060921","-77.0209126715",750,675,1425
5801,"MOTOR VEHICLE THEFT","38.8991214156","-77.0219263529",750,675,1425
5801,"ROBBERY","38.8986805301","-77.0189289426",750,675,1425
5801,"THEFT/OTHER","38.9011666741","-77.0199095148",750,675,1425
5801,"THEFT F/AUTO","38.9018060921","-77.0209126715",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.9018060921","-77.0209126715",750,675,1425
5801,"THEFT F/AUTO","38.897337944","-77.0209228894",750,675,1425
5801,"THEFT F/AUTO","38.8998062348","-77.0209236133",750,675,1425
5801,"MOTOR VEHICLE THEFT","38.9018060921","-77.0209126715",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"MOTOR VEHICLE THEFT","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT F/AUTO","38.8947885789","-77.0209106143",750,675,1425
5801,"THEFT/OTHER","38.9003290598","-77.0189293801",750,675,1425
5801,"THEFT/OTHER","38.8998064936","-77.0194249524",750,675,1425
5801,"THEFT F/AUTO","38.9018060921","-77.0209126715",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT F/AUTO","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"ASSAULT W/DANGEROUS WEAPON","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT F/AUTO","38.9003379033","-77.0199208117",750,675,1425
5801,"BURGLARY","38.8998064936","-77.0194249524",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.9003375462","-77.0219151985",750,675,1425
5801,"MOTOR VEHICLE THEFT","38.9003379033","-77.0199208117",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"BURGLARY","38.8998062348","-77.0209236133",750,675,1425
5801,"BURGLARY","38.8941399765","-77.0209104242",750,675,1425
5801,"THEFT F/AUTO","38.8954553732","-77.0199079209",750,675,1425
5801,"THEFT/OTHER","38.9003290598","-77.0189293801",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT F/AUTO","38.897337944","-77.0209228894",750,675,1425
5801,"THEFT/OTHER","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"ROBBERY","38.8998062348","-77.0209236133",750,675,1425
5801,"ASSAULT W/DANGEROUS WEAPON","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.8943289662","-77.02192488",750,675,1425
5801,"THEFT/OTHER","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT/OTHER","38.897337944","-77.0209228894",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT F/AUTO","38.9018060921","-77.0209126715",750,675,1425
5801,"THEFT F/AUTO","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.8947885789","-77.0209106143",750,675,1425
5801,"ASSAULT W/DANGEROUS WEAPON","38.9003375462","-77.0219151985",750,675,1425
5801,"ROBBERY","38.8967257136","-77.0189399516",750,675,1425
5801,"THEFT F/AUTO","38.9008602147","-77.0209123942",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.9003375462","-77.0219151985",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT F/AUTO","38.8943289662","-77.02192488",750,675,1425
5801,"ROBBERY","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT F/AUTO","38.896121815","-77.0209225327",750,675,1425
5801,"ROBBERY","38.8966981663","-77.0219256081",750,675,1425
5801,"THEFT/OTHER","38.896121815","-77.0209225327",750,675,1425
5801,"THEFT F/AUTO","38.8998062348","-77.0209236133",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5801,"THEFT/OTHER","38.8991214156","-77.0219263529",750,675,1425
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"MOTOR VEHICLE THEFT","38.895455012","-77.0219252261",855,858,1713
5802,"THEFT/OTHER","38.8978321472","-77.0270443189",855,858,1713
5802,"THEFT/OTHER","38.9003639656","-77.0249356086",855,858,1713
5802,"THEFT/OTHER","38.9008410607","-77.0265151565",855,858,1713
5802,"THEFT/OTHER","38.8973455744","-77.0275628839",855,858,1713
5802,"THEFT/OTHER","38.8973455744","-77.0275628839",855,858,1713
5802,"THEFT/OTHER","38.9013636001","-77.0262732541",855,858,1713
5802,"THEFT F/AUTO","38.8967067715","-77.0239775344",855,858,1713
5802,"THEFT/OTHER","38.9008687369","-77.0234716867",855,858,1713
5802,"THEFT/OTHER","38.8988488519","-77.0319556355",855,858,1713
5802,"THEFT/OTHER","38.9003639656","-77.0249356086",855,858,1713
5802,"BURGLARY","38.8961303393","-77.0234701277",855,858,1713
5802,"THEFT F/AUTO","38.8983091573","-77.0288543832",855,858,1713
5802,"ASSAULT W/DANGEROUS WEAPON","38.9004801719","-77.0288552614",855,858,1713
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"THEFT F/AUTO","38.897823377","-77.025995282",855,858,1713
5802,"BURGLARY","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT F/AUTO","38.893590083","-77.0229505699",855,858,1713
5802,"THEFT/OTHER","38.8983091573","-77.0288543832",855,858,1713
5802,"THEFT/OTHER","38.9008687369","-77.0234716867",855,858,1713
5802,"THEFT/OTHER","38.8983091573","-77.0288543832",855,858,1713
5802,"THEFT/OTHER","38.8988488519","-77.0319556355",855,858,1713
5802,"THEFT/OTHER","38.9003639656","-77.0249356086",855,858,1713
5802,"THEFT/OTHER","38.8983091573","-77.0288543832",855,858,1713
5802,"THEFT F/AUTO","38.8983086629","-77.0307910736",855,858,1713
5802,"THEFT/OTHER","38.9008410607","-77.0265151565",855,858,1713
5802,"THEFT/OTHER","38.899427299","-77.0239669208",855,858,1713
5802,"ROBBERY","38.8973362515","-77.0288655175",855,858,1713
5802,"THEFT F/AUTO","38.899427299","-77.0239669208",855,858,1713
5802,"THEFT/OTHER","38.8988488519","-77.0319556355",855,858,1713
5802,"THEFT/OTHER","38.8978225125","-77.0296265518",855,858,1713
5802,"ASSAULT W/DANGEROUS WEAPON","38.8961106195","-77.0308016524",855,858,1713
5802,"BURGLARY","38.8991214156","-77.0219263529",855,858,1713
5802,"THEFT/OTHER","38.8991214156","-77.0219263529",855,858,1713
5802,"THEFT/OTHER","38.8954638211","-77.0229627002",855,858,1713
5802,"THEFT/OTHER","38.8998054375","-77.0249815261",855,858,1713
5802,"THEFT/OTHER","38.899814108","-77.0265147748",855,858,1713
5802,"ASSAULT W/DANGEROUS WEAPON","38.8967328794","-77.0280929197",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"MOTOR VEHICLE THEFT","38.896733127","-77.0270439023",855,858,1713
5802,"THEFT F/AUTO","38.8998054375","-77.0249815261",855,858,1713
5802,"THEFT/OTHER","38.8967328794","-77.0280929197",855,858,1713
5802,"THEFT/OTHER","38.9020939764","-77.022953306",855,858,1713
5802,"THEFT/OTHER","38.8988488519","-77.0319556355",855,858,1713
5802,"BURGLARY","38.9008687369","-77.0234716867",855,858,1713
5802,"THEFT F/AUTO","38.9008689408","-77.0224341368",855,858,1713
5802,"THEFT/OTHER","38.8967328794","-77.0280929197",855,858,1713
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"THEFT/OTHER","38.8991214156","-77.0219263529",855,858,1713
5802,"THEFT/OTHER","38.9008410607","-77.0265151565",855,858,1713
5802,"THEFT/OTHER","38.8978225125","-77.0296265518",855,858,1713
5802,"ASSAULT W/DANGEROUS WEAPON","38.896733127","-77.0270439023",855,858,1713
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"MOTOR VEHICLE THEFT","38.8998059546","-77.0224338025",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT/OTHER","38.899814108","-77.0265147748",855,858,1713
5802,"THEFT/OTHER","38.8973371493","-77.0249691339",855,858,1713
5802,"THEFT/OTHER","38.8967328794","-77.0280929197",855,858,1713
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"THEFT F/AUTO","38.895455012","-77.0219252261",855,858,1713
5802,"ROBBERY","38.9008687369","-77.0234716867",855,858,1713
5802,"THEFT/OTHER","38.899814108","-77.0265147748",855,858,1713
5802,"THEFT/OTHER","38.895455012","-77.0219252261",855,858,1713
5802,"THEFT/OTHER","38.9003639656","-77.0249356086",855,858,1713
5802,"ROBBERY","38.8978321472","-77.0270443189",855,858,1713
5802,"THEFT/OTHER","38.8967228722","-77.0319777385",855,858,1713
5802,"THEFT F/AUTO","38.9003373469","-77.0229527407",855,858,1713
5802,"THEFT/OTHER","38.8978225125","-77.0296265518",855,858,1713
5802,"THEFT/OTHER","38.8973371493","-77.0249691339",855,858,1713
5802,"THEFT F/AUTO","38.9003375462","-77.0219151985",855,858,1713
5802,"THEFT/OTHER","38.8954638211","-77.0229627002",855,858,1713
5802,"THEFT F/AUTO","38.9020939764","-77.022953306",855,858,1713
5802,"THEFT F/AUTO","38.8983100548","-77.0249579465",855,858,1713
5802,"THEFT F/AUTO","38.8991302291","-77.0229408243",855,858,1713
5802,"THEFT/OTHER","38.9008410607","-77.0265151565",855,858,1713
5802,"THEFT/OTHER","38.8983100548","-77.0249579465",855,858,1713
5802,"THEFT F/AUTO","38.8998138652","-77.0275638376",855,858,1713
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"THEFT/OTHER","38.899814108","-77.0265147748",855,858,1713
5802,"BURGLARY","38.9020939764","-77.022953306",855,858,1713
5802,"THEFT F/AUTO","38.9009218959","-77.0275527374",855,858,1713
5802,"THEFT/OTHER","38.8983091573","-77.0288543832",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT/OTHER","38.897830904","-77.0319667074",855,858,1713
5802,"THEFT/OTHER","38.9003636152","-77.0265265073",855,858,1713
5802,"THEFT/OTHER","38.896317269","-77.0327960162",855,858,1713
5802,"THEFT/OTHER","38.8967328794","-77.0280929197",855,858,1713
5802,"THEFT/OTHER","38.8967328794","-77.0280929197",855,858,1713
5802,"THEFT/OTHER","38.8978225125","-77.0296265518",855,858,1713
5802,"THEFT/OTHER","38.8966619335","-77.0229630858",855,858,1713
5802,"THEFT/OTHER","38.8994268651","-77.0259958663",855,858,1713
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"THEFT F/AUTO","38.8991302291","-77.0229408243",855,858,1713
5802,"BURGLARY","38.8978228913","-77.028093349",855,858,1713
5802,"THEFT/OTHER","38.8988488519","-77.0319556355",855,858,1713
5802,"THEFT/OTHER","38.899814108","-77.0265147748",855,858,1713
5802,"THEFT/OTHER","38.8966619335","-77.0229630858",855,858,1713
5802,"THEFT F/AUTO","38.9020939764","-77.022953306",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT/OTHER","38.8961106195","-77.0308016524",855,858,1713
5802,"THEFT/OTHER","38.8983091573","-77.0288543832",855,858,1713
5802,"THEFT/OTHER","38.8972023322","-77.0234820081",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT F/AUTO","38.8998059546","-77.0224338025",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"SEX ABUSE","38.8991214156","-77.0219263529",855,858,1713
5802,"THEFT/OTHER","38.8988488519","-77.0319556355",855,858,1713
5802,"THEFT/OTHER","38.8952282943","-77.0288646645",855,858,1713
5802,"THEFT/OTHER","38.8988488519","-77.0319556355",855,858,1713
5802,"THEFT F/AUTO","38.8947882944","-77.0224437519",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT/OTHER","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT/OTHER","38.9003636152","-77.0265265073",855,858,1713
5802,"THEFT/OTHER","38.8983091573","-77.0288543832",855,858,1713
5802,"BURGLARY","38.8973458172","-77.0265138574",855,858,1713
5802,"THEFT/OTHER","38.8988488519","-77.0319556355",855,858,1713
5802,"THEFT/OTHER","38.8978225125","-77.0296265518",855,858,1713
5802,"THEFT F/AUTO","38.8983100548","-77.0249579465",855,858,1713
5802,"THEFT/OTHER","38.8978225125","-77.0296265518",855,858,1713
5802,"THEFT/OTHER","38.8954638211","-77.0229627002",855,858,1713
5802,"THEFT/OTHER","38.8991214156","-77.0219263529",855,858,1713
5802,"THEFT/OTHER","38.9008687369","-77.0234716867",855,858,1713
5802,"ASSAULT W/DANGEROUS WEAPON","38.8983091573","-77.0288543832",855,858,1713
5802,"THEFT F/AUTO","38.8983091573","-77.0288543832",855,858,1713
5802,"THEFT/OTHER","38.8967228722","-77.0319777385",855,858,1713
5802,"BURGLARY","38.899805753","-77.0234598088",855,858,1713
5802,"THEFT/OTHER","38.8983091573","-77.0288543832",855,858,1713
5802,"THEFT/OTHER","38.8973447652","-77.0308021853",855,858,1713
