tract,offense,lat,long
007804,THEFT F/AUTO,38.8953668527,-76.9348814625
007804,ASSAULT W/DANGEROUS WEAPON,38.8958040384,-76.9276994197
007804,MOTOR VEHICLE THEFT,38.8996559767,-76.9369641406
007804,ASSAULT W/DANGEROUS WEAPON,38.8963087698,-76.9281254294
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,BURGLARY,38.8987888082,-76.9327226028
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,ASSAULT W/DANGEROUS WEAPON,38.8945798398,-76.929233794
007804,MOTOR VEHICLE THEFT,38.8928957476,-76.9300193038
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8897538929,-76.9335610335
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,ROBBERY,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.89107887,-76.9348853764
007804,THEFT F/AUTO,38.8958040384,-76.9276994197
007804,MOTOR VEHICLE THEFT,38.8945787938,-76.9275277517
007804,THEFT/OTHER,38.8907801593,-76.9323613004
007804,SEX ABUSE,38.8928951845,-76.9290856135
007804,THEFT/OTHER,38.8990764668,-76.9316732793
007804,MOTOR VEHICLE THEFT,38.8987888082,-76.9327226028
007804,BURGLARY,38.8945798398,-76.929233794
007804,ROBBERY,38.898821696,-76.9274658012
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,ROBBERY,38.8945798398,-76.929233794
007804,ASSAULT W/DANGEROUS WEAPON,38.89107887,-76.9348853764
007804,ASSAULT W/DANGEROUS WEAPON,38.8990529168,-76.9378984449
007804,ROBBERY,38.8940741175,-76.9271939744
007804,MOTOR VEHICLE THEFT,38.8906003109,-76.9329147514
007804,THEFT F/AUTO,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8958040384,-76.9276994197
007804,THEFT F/AUTO,38.8996559767,-76.9369641406
007804,ROBBERY,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8987888082,-76.9327226028
007804,ROBBERY,38.8928957476,-76.9300193038
007804,THEFT F/AUTO,38.8973113443,-76.9325626075
007804,MOTOR VEHICLE THEFT,38.8929785204,-76.9329125151
007804,BURGLARY,38.8997395644,-76.9258970388
007804,THEFT F/AUTO,38.8990516239,-76.9355121413
007804,ARSON,38.8970310058,-76.9307184379
007804,THEFT/OTHER,38.8922488426,-76.9329132012
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,MOTOR VEHICLE THEFT,38.9001791631,-76.9382778958
007804,THEFT/OTHER,38.8997395644,-76.9258970388
007804,THEFT F/AUTO,38.8968888133,-76.9340731348
007804,ROBBERY,38.8990529168,-76.9378984449
007804,SEX ABUSE,38.8904648863,-76.9323961792
007804,THEFT F/AUTO,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8897538929,-76.9335610335
007804,BURGLARY,38.8997395644,-76.9258970388
007804,ROBBERY,38.8966341496,-76.92990036
007804,THEFT/OTHER,38.8997197308,-76.9382667652
007804,THEFT/OTHER,38.8990238075,-76.9340942177
007804,MOTOR VEHICLE THEFT,38.8932545426,-76.9274945156
007804,HOMICIDE,38.898821696,-76.9274658012
007804,ROBBERY,38.8997197308,-76.9382667652
007804,THEFT F/AUTO,38.896203389,-76.9326904583
007804,THEFT/OTHER,38.8983639411,-76.9302099144
007804,ROBBERY,38.8945798398,-76.929233794
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8899145329,-76.9309558799
007804,THEFT/OTHER,38.8966341496,-76.92990036
007804,MOTOR VEHICLE THEFT,38.8997197308,-76.9382667652
007804,MOTOR VEHICLE THEFT,38.896274474,-76.9310073625
007804,THEFT F/AUTO,38.8903920922,-76.9311513707
007804,ASSAULT W/DANGEROUS WEAPON,38.8945798398,-76.929233794
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8955511575,-76.926662203
007804,ASSAULT W/DANGEROUS WEAPON,38.8997395644,-76.9258970388
007804,MOTOR VEHICLE THEFT,38.8976616593,-76.9308331036
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8973764048,-76.9361246275
007804,ROBBERY,38.8932545426,-76.9274945156
007804,ROBBERY,38.8934475141,-76.9338918807
007804,THEFT F/AUTO,38.896274474,-76.9310073625
007804,THEFT F/AUTO,38.8897538929,-76.9335610335
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,ROBBERY,38.8965380233,-76.9350302528
007804,ASSAULT W/DANGEROUS WEAPON,38.8996559767,-76.9369641406
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,MOTOR VEHICLE THEFT,38.8958040384,-76.9276994197
007804,ROBBERY,38.8940741175,-76.9271939744
007804,ASSAULT W/DANGEROUS WEAPON,38.8907801593,-76.9323613004
007804,THEFT/OTHER,38.8941411583,-76.9338912379
007804,MOTOR VEHICLE THEFT,38.8911233615,-76.9339055611
007804,THEFT F/AUTO,38.8987888082,-76.9327226028
007804,ASSAULT W/DANGEROUS WEAPON,38.8945798398,-76.929233794
007804,THEFT F/AUTO,38.8897538929,-76.9335610335
007804,ASSAULT W/DANGEROUS WEAPON,38.8928951845,-76.9290856135
007804,ASSAULT W/DANGEROUS WEAPON,38.8918781527,-76.9306081731
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8987888082,-76.9327226028
007804,MOTOR VEHICLE THEFT,38.8987888082,-76.9327226028
007804,MOTOR VEHICLE THEFT,38.8958040384,-76.9276994197
007804,ROBBERY,38.8945798398,-76.929233794
007804,THEFT F/AUTO,38.8927538698,-76.9338925234
007804,ASSAULT W/DANGEROUS WEAPON,38.8945798398,-76.929233794
007804,ROBBERY,38.8958040384,-76.9276994197
007804,THEFT F/AUTO,38.8948165632,-76.9334986819
007804,ASSAULT W/DANGEROUS WEAPON,38.8993479193,-76.9337596037
007804,THEFT/OTHER,38.8983436913,-76.9265671087
007804,MOTOR VEHICLE THEFT,38.8907781758,-76.9290185575
007804,THEFT/OTHER,38.8997197308,-76.9382667652
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,ASSAULT W/DANGEROUS WEAPON,38.8958040384,-76.9276994197
007804,ROBBERY,38.8987888082,-76.9327226028
007804,MOTOR VEHICLE THEFT,38.898821696,-76.9274658012
007804,THEFT/OTHER,38.8997395644,-76.9258970388
007804,MOTOR VEHICLE THEFT,38.8945798398,-76.929233794
007804,ROBBERY,38.8940297318,-76.928254525
007804,MOTOR VEHICLE THEFT,38.8923629142,-76.9278181767
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8928951845,-76.9290856135
007804,MOTOR VEHICLE THEFT,38.8903218895,-76.9343904221
007804,ASSAULT W/DANGEROUS WEAPON,38.8997395644,-76.9258970388
007804,ASSAULT W/DANGEROUS WEAPON,38.8997395644,-76.9258970388
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,MOTOR VEHICLE THEFT,38.8958040384,-76.9276994197
007804,MOTOR VEHICLE THEFT,38.8987888082,-76.9327226028
007804,ROBBERY,38.8983449067,-76.9285268554
007804,ASSAULT W/DANGEROUS WEAPON,38.8990764668,-76.9316732793
007804,THEFT F/AUTO,38.8990578592,-76.9306703573
007804,MOTOR VEHICLE THEFT,38.8970310058,-76.9307184379
007804,ROBBERY,38.8990529168,-76.9378984449
007804,ROBBERY,38.8945798398,-76.929233794
007804,THEFT/OTHER,38.8985176509,-76.9311665844
007804,THEFT F/AUTO,38.8962012263,-76.9290362168
007804,ROBBERY,38.8983449067,-76.9285268554
007804,MOTOR VEHICLE THEFT,38.898821696,-76.9274658012
007804,ASSAULT W/DANGEROUS WEAPON,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8897538929,-76.9335610335
007804,THEFT/OTHER,38.8902653245,-76.9300564638
007804,MOTOR VEHICLE THEFT,38.8990764668,-76.9316732793
007804,ASSAULT W/DANGEROUS WEAPON,38.8904648863,-76.9323961792
007804,THEFT F/AUTO,38.8983436913,-76.9265671087
007804,THEFT F/AUTO,38.8902640566,-76.9279701463
007804,THEFT F/AUTO,38.8996559767,-76.9369641406
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,ASSAULT W/DANGEROUS WEAPON,38.8904648863,-76.9323961792
007804,MOTOR VEHICLE THEFT,38.8945798398,-76.929233794
007804,ROBBERY,38.8913292808,-76.9316922257
007804,THEFT F/AUTO,38.8973113443,-76.9325626075
007804,THEFT/OTHER,38.8906003109,-76.9329147514
007804,ROBBERY,38.8996559767,-76.9369641406
007804,MOTOR VEHICLE THEFT,38.9001791631,-76.9382778958
007804,ROBBERY,38.8987888082,-76.9327226028
007804,ROBBERY,38.8945798398,-76.929233794
007804,SEX ABUSE,38.8987888082,-76.9327226028
007804,THEFT/OTHER,38.898821696,-76.9274658012
007804,THEFT F/AUTO,38.8970310058,-76.9307184379
007804,THEFT/OTHER,38.8983436913,-76.9265671087
007804,ASSAULT W/DANGEROUS WEAPON,38.8918803375,-76.9343889889
007804,THEFT/OTHER,38.8990238075,-76.9340942177
007804,THEFT F/AUTO,38.8959057661,-76.9320913073
007804,MOTOR VEHICLE THEFT,38.8996559767,-76.9369641406
007804,THEFT F/AUTO,38.892048103,-76.9286023252
007804,MOTOR VEHICLE THEFT,38.8958040384,-76.9276994197
007804,THEFT/OTHER,38.89107887,-76.9348853764
007804,MOTOR VEHICLE THEFT,38.8960035297,-76.929843342
007804,THEFT/OTHER,38.8907781758,-76.9290185575
007804,MOTOR VEHICLE THEFT,38.8929785204,-76.9329125151
007804,HOMICIDE,38.8945798398,-76.929233794
007804,ROBBERY,38.8990516239,-76.9355121413
007804,THEFT/OTHER,38.8983639411,-76.9302099144
007804,MOTOR VEHICLE THEFT,38.8932545426,-76.9274945156
007804,THEFT F/AUTO,38.8997395644,-76.9258970388
007804,THEFT F/AUTO,38.8948165632,-76.9334986819
007804,ROBBERY,38.8918776082,-76.9296975498
007804,ASSAULT W/DANGEROUS WEAPON,38.8904648863,-76.9323961792
007804,THEFT/OTHER,38.8897538929,-76.9335610335
007804,ROBBERY,38.8928951845,-76.9290856135
007804,THEFT/OTHER,38.8958040384,-76.9276994197
007804,THEFT F/AUTO,38.8911233615,-76.9339055611
007804,THEFT/OTHER,38.8955465674,-76.9340743752
007804,THEFT/OTHER,38.8997395644,-76.9258970388
007804,THEFT/OTHER,38.8945798398,-76.929233794
007804,THEFT/OTHER,38.8941411583,-76.9338912379
007804,ASSAULT W/DANGEROUS WEAPON,38.8928951845,-76.9290856135
007804,THEFT F/AUTO,38.8918781527,-76.9306081731
007804,THEFT F/AUTO,38.8955465674,-76.9340743752
007804,THEFT/OTHER,38.8990516239,-76.9355121413
007804,THEFT F/AUTO,38.896274474,-76.9310073625
007804,MOTOR VEHICLE THEFT,38.8913299889,-76.9329140653
007804,THEFT/OTHER,38.8987888082,-76.9327226028
007804,THEFT F/AUTO,38.8970310058,-76.9307184379
007804,THEFT/OTHER,38.8927538698,-76.9338925234
007804,THEFT F/AUTO,38.8918803375,-76.9343889889
007804,THEFT/OTHER,38.8958040384,-76.9276994197
007804,MOTOR VEHICLE THEFT,38.8928951845,-76.9290856135
007804,THEFT F/AUTO,38.8932545426,-76.9274945156
007804,THEFT/OTHER,38.8918781527,-76.9306081731
007804,THEFT F/AUTO,38.8913270443,-76.9279690731
007804,MOTOR VEHICLE THEFT,38.8929785204,-76.9329125151
007804,THEFT F/AUTO,38.9001791631,-76.9382778958
007804,MOTOR VEHICLE THEFT,38.8996559767,-76.9369641406
007804,ASSAULT W/DANGEROUS WEAPON,38.8953668527,-76.9348814625
007806,BURGLARY,38.9053649057,-76.9327164003
007806,THEFT F/AUTO,38.9060550359,-76.9268704576
007806,ROBBERY,38.9028704594,-76.9342405362
007806,THEFT F/AUTO,38.9078596084,-76.9316648655
007806,THEFT F/AUTO,38.9082544154,-76.9290472839
007806,ROBBERY,38.9028704594,-76.9342405362
007806,THEFT F/AUTO,38.9085255868,-76.9305804475
007806,THEFT/OTHER,38.9038064614,-76.9327178703
007806,THEFT F/AUTO,38.9053617669,-76.9274706797
007806,THEFT/OTHER,38.9078596084,-76.9316648655
007806,MOTOR VEHICLE THEFT,38.9066998731,-76.9357934584
007806,MOTOR VEHICLE THEFT,38.9066326326,-76.9285877264
007806,MOTOR VEHICLE THEFT,38.9045580351,-76.9243356271
007806,THEFT F/AUTO,38.9066344736,-76.9316660393
007806,MOTOR VEHICLE THEFT,38.9082544154,-76.9290472839
007806,THEFT/OTHER,38.9028704594,-76.9342405362
007806,THEFT/OTHER,38.9053649057,-76.9327164003
007806,THEFT F/AUTO,38.9066362463,-76.9347674108
007806,MOTOR VEHICLE THEFT,38.9072034877,-76.9342596002
007806,THEFT/OTHER,38.9036400127,-76.9256278248
007806,MOTOR VEHICLE THEFT,38.9096704734,-76.9319859638
007806,THEFT F/AUTO,38.9041403698,-76.9337666821
007806,MOTOR VEHICLE THEFT,38.9066998731,-76.9357934584
007806,BURGLARY,38.905070619,-76.938123786
007806,THEFT F/AUTO,38.9038361685,-76.9375484161
007806,ROBBERY,38.905070619,-76.938123786
007806,ROBBERY,38.9053655051,-76.9337655444
007806,THEFT F/AUTO,38.90420641,-76.923874845
007806,THEFT F/AUTO,38.9046594651,-76.9280363123
007806,THEFT F/AUTO,38.9039539782,-76.9388741289
007806,HOMICIDE,38.9072017083,-76.9311697334
007806,THEFT F/AUTO,38.9066406504,-76.9269851499
007806,THEFT F/AUTO,38.9027468048,-76.9387714056
007806,MOTOR VEHICLE THEFT,38.9053649057,-76.9327164003
007806,THEFT F/AUTO,38.9032575515,-76.9337675018
007806,ROBBERY,38.9056309016,-76.9256949236
007806,THEFT F/AUTO,38.9054027851,-76.9360021492
007806,ROBBERY,38.9054934696,-76.9371088599
007806,MOTOR VEHICLE THEFT,38.9054027851,-76.9360021492
007806,THEFT F/AUTO,38.9066406504,-76.9269851499
007806,MOTOR VEHICLE THEFT,38.9053655051,-76.9337655444
007806,MOTOR VEHICLE THEFT,38.9053655051,-76.9337655444
007806,ROBBERY,38.9053655051,-76.9337655444
007806,THEFT F/AUTO,38.9066406504,-76.9269851499
007806,THEFT/OTHER,38.9036400127,-76.9256278248
007806,ASSAULT W/DANGEROUS WEAPON,38.9066406504,-76.9269851499
007806,BURGLARY,38.9066406504,-76.9269851499
007806,THEFT F/AUTO,38.9039539782,-76.9388741289
007806,ASSAULT W/DANGEROUS WEAPON,38.9066406504,-76.9269851499
007806,MOTOR VEHICLE THEFT,38.9045580351,-76.9243356271
007806,THEFT F/AUTO,38.9066332691,-76.9296368892
007806,THEFT F/AUTO,38.9041403698,-76.9337666821
007806,MOTOR VEHICLE THEFT,38.9053655051,-76.9337655444
007806,THEFT F/AUTO,38.9072011062,-76.9301551503
007806,ROBBERY,38.9053649057,-76.9327164003
007806,ROBBERY,38.9038361685,-76.9375484161
007806,ROBBERY,38.9060678543,-76.9332345501
007806,THEFT F/AUTO,38.9046594651,-76.9280363123
007806,THEFT/OTHER,38.9082544154,-76.9290472839
007806,ASSAULT W/DANGEROUS WEAPON,38.9049366909,-76.9248079142
007806,BURGLARY,38.9032703116,-76.9407538967
007806,THEFT/OTHER,38.904669136,-76.9291200239
007806,MOTOR VEHICLE THEFT,38.9066326326,-76.9285877264
007806,THEFT/OTHER,38.905366063,-76.9347570434
007806,THEFT F/AUTO,38.9053624558,-76.9285889981
007806,MOTOR VEHICLE THEFT,38.9072011062,-76.9301551503
007806,THEFT/OTHER,38.9032703116,-76.9407538967
007806,ASSAULT W/DANGEROUS WEAPON,38.9053655051,-76.9337655444
007806,ASSAULT W/DANGEROUS WEAPON,38.9077621022,-76.9344320271
007806,THEFT F/AUTO,38.9028704594,-76.9342405362
007806,THEFT F/AUTO,38.9060666568,-76.9311708287
007806,THEFT F/AUTO,38.9053649057,-76.9327164003
007806,THEFT F/AUTO,38.9060604953,-76.9361860259
007806,THEFT/OTHER,38.905366063,-76.9347570434
007806,THEFT/OTHER,38.9045580351,-76.9243356271
007806,THEFT/OTHER,38.90420641,-76.923874845
007806,THEFT F/AUTO,38.9046639931,-76.9358068199
007806,THEFT/OTHER,38.9045580351,-76.9243356271
007806,MOTOR VEHICLE THEFT,38.9041403698,-76.9337666821
007806,THEFT F/AUTO,38.9078596084,-76.9316648655
007806,THEFT/OTHER,38.9077621022,-76.9344320271
007806,ASSAULT W/DANGEROUS WEAPON,38.9027814185,-76.9361197875
007806,MOTOR VEHICLE THEFT,38.9053630924,-76.9296381422
007806,ROBBERY,38.905370032,-76.9262831776
007806,THEFT F/AUTO,38.9054934696,-76.9371088599
007806,ASSAULT W/DANGEROUS WEAPON,38.9066344736,-76.9316660393
007806,ROBBERY,38.9032575515,-76.9337675018
007806,THEFT F/AUTO,38.9066362463,-76.9347674108
007806,SEX ABUSE,38.9066344736,-76.9316660393
007806,ROBBERY,38.9038361685,-76.9375484161
007806,ASSAULT W/DANGEROUS WEAPON,38.9066338826,-76.9306629935
007806,BURGLARY,38.9046587493,-76.9268834181
007806,ASSAULT W/DANGEROUS WEAPON,38.9049621813,-76.9374897852
007806,THEFT/OTHER,38.9060678543,-76.9332345501
007806,BURGLARY,38.9038361685,-76.9375484161
007806,THEFT F/AUTO,38.9078596084,-76.9316648655
007806,ROBBERY,38.9032230727,-76.9365690119
007806,THEFT/OTHER,38.9032703116,-76.9407538967
007806,THEFT F/AUTO,38.9085255868,-76.9305804475
007806,MOTOR VEHICLE THEFT,38.9038508942,-76.9316687059
007806,THEFT F/AUTO,38.9028284013,-76.9397743283
007806,THEFT F/AUTO,38.9097329095,-76.9309251655
007806,THEFT F/AUTO,38.9053643035,-76.9316787852
007806,HOMICIDE,38.9054934696,-76.9371088599
007806,MOTOR VEHICLE THEFT,38.9088868148,-76.9321020074
007806,ASSAULT W/DANGEROUS WEAPON,38.9029239472,-76.9332490215
007806,ASSAULT W/DANGEROUS WEAPON,38.9041403698,-76.9337666821
007806,THEFT F/AUTO,38.9088868148,-76.9321020074
007806,THEFT F/AUTO,38.9046578091,-76.9253961846
007806,MOTOR VEHICLE THEFT,38.9045580351,-76.9243356271
007806,ROBBERY,38.9046619546,-76.9321982606
007806,MOTOR VEHICLE THEFT,38.9066998731,-76.9357934584
007806,THEFT/OTHER,38.9054934696,-76.9371088599
007806,MOTOR VEHICLE THEFT,38.9029239472,-76.9332490215
007806,THEFT F/AUTO,38.9036400127,-76.9256278248
007806,THEFT/OTHER,38.9035250756,-76.9291211608
007806,THEFT F/AUTO,38.9046594651,-76.9280363123
007806,MOTOR VEHICLE THEFT,38.9082544154,-76.9290472839
007806,ASSAULT W/DANGEROUS WEAPON,38.9088868148,-76.9321020074
007806,THEFT F/AUTO,38.9066406504,-76.9269851499
007806,THEFT F/AUTO,38.9097329095,-76.9309251655
007806,THEFT F/AUTO,38.904669136,-76.9291200239
007806,ASSAULT W/DANGEROUS WEAPON,38.9097329095,-76.9309251655
007806,THEFT F/AUTO,38.9096704734,-76.9319859638
007806,THEFT F/AUTO,38.905366063,-76.9347570434
007806,MOTOR VEHICLE THEFT,38.9054934696,-76.9371088599
007806,ASSAULT W/DANGEROUS WEAPON,38.9035250756,-76.9291211608
007806,THEFT/OTHER,38.9053617669,-76.9274706797
007806,THEFT F/AUTO,38.9077621022,-76.9344320271
007806,THEFT/OTHER,38.9046578091,-76.9253961846
007806,THEFT F/AUTO,38.9054027851,-76.9360021492
007806,ASSAULT W/DANGEROUS WEAPON,38.904099855,-76.9262844903
007806,MOTOR VEHICLE THEFT,38.9054934696,-76.9371088599
007806,THEFT F/AUTO,38.905070619,-76.938123786
007806,THEFT F/AUTO,38.9088868148,-76.9321020074
007806,THEFT/OTHER,38.9087162943,-76.9332090118
007806,MOTOR VEHICLE THEFT,38.9085255868,-76.9305804475
007806,ROBBERY,38.9027468048,-76.9387714056
007806,MOTOR VEHICLE THEFT,38.9060684362,-76.9342606463
007806,ROBBERY,38.9038361685,-76.9375484161
007806,THEFT F/AUTO,38.9088868148,-76.9321020074
007806,BURGLARY,38.9053649057,-76.9327164003
007806,THEFT/OTHER,38.9054934696,-76.9371088599
007807,MOTOR VEHICLE THEFT,38.8983572821,-76.9198347828
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8992955491,-76.9218972553
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,ROBBERY,38.8971359732,-76.9256230778
007807,THEFT/OTHER,38.9013683798,-76.9232668675
007807,THEFT/OTHER,38.8977577185,-76.9258875697
007807,THEFT/OTHER,38.8974802663,-76.9152938189
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,MOTOR VEHICLE THEFT,38.8958060096,-76.9171056275
007807,ROBBERY,38.8964669245,-76.9219003521
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,MOTOR VEHICLE THEFT,38.8958060096,-76.9171056275
007807,MOTOR VEHICLE THEFT,38.896473109,-76.9177849824
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9025490536,-76.9241533003
007807,ASSAULT W/DANGEROUS WEAPON,38.8971482472,-76.9170925401
007807,THEFT F/AUTO,38.8983562522,-76.9183476807
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,ASSAULT W/DANGEROUS WEAPON,38.8977532534,-76.9191553193
007807,MOTOR VEHICLE THEFT,38.8990942403,-76.9173554236
007807,THEFT/OTHER,38.9025490536,-76.9241533003
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.8965161877,-76.9150413557
007807,THEFT F/AUTO,38.8958140282,-76.9157223157
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,HOMICIDE,38.9034761291,-76.9229533236
007807,MOTOR VEHICLE THEFT,38.900843414,-76.9195783655
007807,THEFT/OTHER,38.8971482472,-76.9170925401
007807,THEFT F/AUTO,38.8977532534,-76.9191553193
007807,HOMICIDE,38.9025490536,-76.9241533003
007807,MOTOR VEHICLE THEFT,38.8977577185,-76.9258875697
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8983572821,-76.9198347828
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,ASSAULT W/DANGEROUS WEAPON,38.8995724528,-76.9184500418
007807,BURGLARY,38.8983582155,-76.9212066056
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8962900496,-76.9137735892
007807,MOTOR VEHICLE THEFT,38.898737031,-76.9218978668
007807,BURGLARY,38.8958079164,-76.9198376476
007807,THEFT F/AUTO,38.8971482472,-76.9170925401
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8992852614,-76.9200066612
007807,THEFT F/AUTO,38.8983562522,-76.9183476807
007807,BURGLARY,38.9007102601,-76.9224951785
007807,ROBBERY,38.8971482472,-76.9170925401
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,MOTOR VEHICLE THEFT,38.8983423536,-76.9244690271
007807,ASSAULT W/DANGEROUS WEAPON,38.8964721355,-76.9164131958
007807,THEFT F/AUTO,38.9007102601,-76.9224951785
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.9000615437,-76.9223229603
007807,MOTOR VEHICLE THEFT,38.8971330787,-76.9212079588
007807,ROBBERY,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8959205449,-76.9135550126
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,ROBBERY,38.8983423536,-76.9244690271
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,ROBBERY,38.8986614464,-76.9168025819
007807,ROBBERY,38.8983423536,-76.9244690271
007807,ASSAULT W/DANGEROUS WEAPON,38.9014393135,-76.9215605836
007807,THEFT F/AUTO,38.8968851605,-76.9145336977
007807,BURGLARY,38.9021327394,-76.9212370219
007807,MOTOR VEHICLE THEFT,38.8958060096,-76.9171056275
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,MOTOR VEHICLE THEFT,38.8983588876,-76.9222095349
007807,THEFT F/AUTO,38.8983582155,-76.9212066056
007807,THEFT F/AUTO,38.9034761291,-76.9229533236
007807,MOTOR VEHICLE THEFT,38.896473109,-76.9177849824
007807,MOTOR VEHICLE THEFT,38.8965161877,-76.9150413557
007807,ASSAULT W/DANGEROUS WEAPON,38.8958040221,-76.9143505526
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,ROBBERY,38.8965161877,-76.9150413557
007807,ASSAULT W/DANGEROUS WEAPON,38.8977577185,-76.9258875697
007807,MOTOR VEHICLE THEFT,38.8983423536,-76.9244690271
007807,MOTOR VEHICLE THEFT,38.8983423536,-76.9244690271
007807,THEFT/OTHER,38.8995724528,-76.9184500418
007807,THEFT F/AUTO,38.8983582155,-76.9212066056
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,ASSAULT W/DANGEROUS WEAPON,38.8971330787,-76.9212079588
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8964669245,-76.9219003521
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.8971482472,-76.9170925401
007807,THEFT/OTHER,38.8979228022,-76.9168610827
007807,THEFT F/AUTO,38.8974802663,-76.9152938189
007807,THEFT F/AUTO,38.8977461116,-76.9218989517
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,MOTOR VEHICLE THEFT,38.9013683798,-76.9232668675
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,ASSAULT W/DANGEROUS WEAPON,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8971402043,-76.91846435
007807,ROBBERY,38.8979228022,-76.9168610827
007807,THEFT/OTHER,38.8964721355,-76.9164131958
007807,THEFT/OTHER,38.8983562522,-76.9183476807
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8992852614,-76.9200066612
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.8971382156,-76.9156631126
007807,MOTOR VEHICLE THEFT,38.9034761291,-76.9229533236
007807,THEFT/OTHER,38.9034761291,-76.9229533236
007807,THEFT F/AUTO,38.9021327394,-76.9212370219
007807,MOTOR VEHICLE THEFT,38.9014393135,-76.9215605836
